"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-676","Pluriformea, Corallochytrea y Corallochytrium deben conservarse como entidades separadas en el corpus.","Pluriformea, Corallochytrea y Corallochytrium","se_distingue_de*","clado amplio, clado contenido y género","sintesis(C-672, C-673, C-674, C-675)","S129 fig. 1; S01 clasificación; S126 Methods y fig. 2","no evaluado","alta","Evita fusionar circunscripciones y rangos distintos.","resuelta","vigente"
"C-677","La posición exacta de la raíz eucariota permanece discutida entre raíces Opimoda(+)-Diphoda(+), excavadas y Opisthokonta.","raíz del árbol eucariota","tiene_estado*","sin resolver","sintesis(C-442, C-449, C-453, C-459)","C-442; C-449; C-453; C-459","no evaluado","alta","Las propuestas usan datos y métodos diferentes y son topológicamente incompatibles; sus localizadores permanecen en las premisas.","sin resolver","vigente"
"C-678","La relación exacta de Ancyromonadida y Malawimonadida con CRuMs y Amorphea permanece sensible al método.","Ancyromonadida y Malawimonadida","tiene_estado*","sin resolver","sintesis(C-493, C-494, C-495, C-496, C-497)","C-493; C-494; C-495; C-496; C-497","no evaluado","alta","ML, Bayes y muestreos recientes no producen una única posición estable; sus localizadores permanecen en las premisas.","sin resolver","vigente"
"C-679","El orden interno temprano de Obazoa ha cambiado con la incorporación de nuevos taxones.","orden interno de Obazoa","tiene_estado*","parcialmente resuelto","expresa","S111 filogenia; S109 filogenia","no evaluado","media","Obazoa es más estable que la relación entre Breviatea, Apusomonadida y Opisthokonta.","parcialmente resuelta","vigente"
"C-680","La raíz interna de Holozoa unicelular permanece sin resolver.","raíz interna de Holozoa","tiene_estado*","sin resolver","sintesis(C-666)","S126 fig. 5","no evaluado","alta","Matrices y concordancia individual sostienen alternativas distintas. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","sin resolver","vigente"
"C-681","La síntesis multiclado que ocupaba esta fila fue retirada por no ser atómica; sus cuatro proposiciones permanecen en C-487, C-537, C-570 y C-580.","registro C-681","tiene_estado*","retirado por no atomicidad y sustituido por cuatro premisas","glosa","n/a","no evaluado","desconocida","Tombstone auditable: no se presenta como una quinta conclusión científica y conserva el destino de toda la evidencia anterior.","resuelta","superada"
"C-682","Las edades nodales de S126 proceden de MCMCTree con diez calibraciones fósiles, un análisis con raíz de 1,5 Ga y una sensibilidad con raíz de 1,9 Ga.","edades nodales de S126","tiene_metodo*","MCMCTree, diez calibraciones fósiles y sensibilidades de raíz 1,5/1,9 Ga","sintesis(C-525, C-526, C-533, C-534, C-541, C-542, C-550, C-558, C-559, C-566, C-574, C-582, C-590, C-591, C-598, C-599, C-614, C-615, C-622, C-623)","C-525; C-526; C-533; C-534; C-541; C-542; C-550; C-558; C-559; C-566; C-574; C-582; C-590; C-591; C-598; C-599; C-614; C-615; C-622; C-623","no evaluado","alta","Se conservan sólo los intervalos publicados y cada sensibilidad se mantiene separada; la síntesis no establece consenso entre relojes y hereda los localizadores de sus premisas.","parcialmente resuelta","vigente"
"C-683","Amorphea es un clado incluido dentro de Eukaryota.","Amorphea","miembro_de","Eukaryota","expresa","S01 clasificación; S124 clasificación: definición de Amorphea","no evaluado","alta","La inclusión forma parte de la circunscripción filogenética publicada de Amorphea.","resuelta","vigente"
"C-684","La sección 4 usa la clasificación de Adl et al. 2019 para normalizar los nombres y circunscripciones de sus tablas nodales.","nomenclatura de las tablas nodales de la sección 4","se_normaliza_con*","clasificación de Adl et al. 2019","glosa","n/a","no evaluado","alta","Registra el uso taxonómico operativo en esta sección, distinto de declarar la autoridad global en C-001.","resuelta","vigente"
"C-685","La sección 4 usa EukProt como referencia auxiliar para evaluar la disponibilidad de proteomas predichos en el muestreo eucariota.","muestreo proteómico auxiliar de la sección 4","usa_como_recurso*","EukProt","glosa","n/a","no evaluado","alta","Registra el uso del recurso y no repite el recuento general de EukProt conservado en C-003.","resuelta","vigente"
"C-686","La sección 4 usa PR2 como referencia auxiliar para contrastar rótulos SSU y taxonomía asociada en sus tablas.","contraste taxonómico auxiliar de las tablas de la sección 4","usa_como_recurso*","PR2","glosa","n/a","no evaluado","alta","Registra una función operativa en tablas y no repite la descripción general del recurso en C-004.","resuelta","vigente"
"C-687","La armonización de conceptos taxonómicos en la sección 4 aplica UniEuk como marco auxiliar.","armonización taxonómica de la sección 4","aplica_marco*","UniEuk","glosa","n/a","no evaluado","alta","Registra la aplicación del marco al corredor y no repite la descripción global de C-005.","resuelta","vigente"
"C-688","La sección 4 expresa por defecto las edades en Ma antes del presente y usa la Tabla Cronoestratigráfica Internacional 2026/06 como estándar cronoestratigráfico.","representación temporal de la sección 4","usa_como_estandar*","Ma antes del presente y Tabla Cronoestratigráfica Internacional 2026/06","glosa","n/a","no evaluado","alta","Registra el estándar aplicado en esta sección sin convertirlo en una propiedad de las estimaciones publicadas.","resuelta","vigente"
"C-689","La sección 4 interpreta las marcas ⚠, ≈, [F] y [H] según las convenciones documentales declaradas para posición discutida, equivalencia dependiente, clado filogenómico y nodo dependiente de hipótesis.","marcado de la sección 4","se_interpreta_segun*","convenciones de ⚠, ≈, [F] y [H]","glosa","n/a","no evaluado","alta","La fila fija el uso interno de cada símbolo y no atribuye una propiedad biológica adicional a los taxones.","resuelta","vigente"
"C-690","Brown et al. organizaron el árbol eucariota en tres ensamblajes de orden superior: Amorphea, Diaphoretickes y Excavata.","árbol eucariota de Brown et al. 2018","posee_miembro*","Amorphea, Diaphoretickes y Excavata","expresa","S108 introducción","no evaluado","alta","La fuente enumera explícitamente los tres ensamblajes usados en su contexto filogenómico.","resuelta","vigente"
"C-691","Brown et al. resumieron la raíz de Derelle et al. como “somewhere between Amorphea and the other two listed lineages”.","raíz resumida por Brown et al. 2018","clasificado_como_por","entre Amorphea y los otros dos ensamblajes listados","expresa","S108 introducción","no evaluado","alta","La formulación original limita el alcance y la misma fuente declara debate sobre la raíz. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","sin resolver","vigente"
"C-692","La expresión «raíz entre Amorphea y Diaphoretickes» no especifica una bipartición única cuando Excavata, CRuMs, Ancyromonadida y Malawimonadida se representan por separado.","raíz Amorphea–Diaphoretickes en esquema simplificado","no_especifica*","bipartición completa del árbol eucariota con linajes profundos","sintesis(C-488, C-493, C-494, C-495, C-690, C-691)","S108 Introduction; Results","no evaluado","alta","La síntesis compara la abreviación de dos lados con una topología que contiene más de dos ensamblajes y ramas profundas de posición incierta.","resuelta","histórica"
"C-693","La raíz Amorphea–Diaphoretickes en esquema simplificado no es sinónima de la raíz Opimoda–Diphoda.","raíz Amorphea–Diaphoretickes en esquema simplificado","no_equivale_a*","raíz Opimoda–Diphoda","sintesis(C-441, C-443, C-444, C-690, C-691)","S105 fig. 1; S108 Introduction","no evaluado","alta","Opimoda incluye linajes adicionales a Amorphea y Diphoda incluye linajes adicionales a Diaphoretickes.","resuelta","histórica"
