csv_path,fila,columna,contenido_sha256,contenido,afirmaciones,base_semantica,estado_revision,nota_adjudicacion
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,4,"ausencia, discontinuidad o límite",2ce68e1273c8be5c463a1c7c41ac6b2f7d93927550e9531c3a786abecf8dd62b,fibrillas y matriz animal completa no demostradas,C-1575; C-1571,Objeto+Motivo,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Objeto+Motivo; no se heredaron todas las C de la fila.
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,4,interpretación permitida,f5d87f2aa17b6ee8bd2e6c27e606c7cce6a341a0b4b20804d97383dd3936cfbc,los dominios y motivos no demuestran fibrillas ni una función tisular animal completa,C-1571; C-1575,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,5,presencia preanimal localizada,43dfa8051c5025366ddd6ca82b9e7bb332d706d4cf1c06d05963df0995a5eb36,"aproximadamente 120 TK, 30 PTP y 80 proteínas SH2 en *Monosiga*; CoSrc1/2 activas y autofosforiladas en *Capsaspora*",C-1577; C-1579,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,5,"ausencia, discontinuidad o límite",0ab5bd9dd8ec6a7409aebdc5872a02be06f8cd47ab912c15485dae380d2d8f5a,CoCsk sin actividad mensurable y sin fosforilar o regular CoSrc1/2,C-1608; C-1609,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,5,interpretación permitida,53704c22e18e8891cba3408968e10fe052d02460dc48a1c93cfe3c7db3c1333b,la fosfotirosina estaba diversificada antes de Metazoa; los autores infirieron que la regulación negativa de Src por Csk parece haber surgido con Metazoa,C-1578; C-1610,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,6,presencia preanimal localizada,565a8b8a26f4af5cbc8c99e08e0d179809fbc6baca9df5b82e6b99cecc547e79,componentes en distribuciones mosaico entre choanoflagelados,C-1580,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,6,"ausencia, discontinuidad o límite",a1dc56cab738a0af9ac7fab577ae8ae5491234d80e19436a8a8d625c30398281,la ausencia en transcriptomas puede reflejar pérdida o falta de expresión,C-1580,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,7,"ausencia, discontinuidad o límite",5111de643c1c37d264b8a8c2f5091ddcbe7f573a861cc670b70b629e3875bff6,S352 no localizó receptores ni ligandos en *Capsaspora* ni *Monosiga*,C-1581,Afirmación+Sujeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Sujeto; no se heredaron todas las C de la fila.
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,7,interpretación permitida,7e3cb8668dc3d30b9698fa249f59850c367a1af0774e7e96acfebc08a7a0a763,alcance limitado a los dos genomas comparados,C-1581,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,8,presencia preanimal localizada,f3716b0683d7cd948b24e8d12983f4e67e1b465e5558acb46a998538f8071ced,familias antiguas con expansiones y pérdidas,C-1582,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,8,"ausencia, discontinuidad o límite",e4a08c0eb713868e19650950dbc170dbf19efcc0f5738bef8fa6325da677b046,235 dominios clasificados como innovaciones del tallo metazoano incluyen ligandos y componentes extracelulares ausentes en los unicelulares comparados,C-1583,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,8,interpretación permitida,f63347bb4565122c8e40588aff6b82a77f07e4a8fb9cf57b849006ce6ef0ae8f,historia mosaico,C-1582,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,9,presencia preanimal localizada,aebf45489d6f15ff91bf15dc0676b8377b34adb121f44f0c0de65592cce84a43,tres T-box en *Capsaspora*; uno asociado inicialmente con Brachyury,C-1585; C-1586,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,9,"ausencia, discontinuidad o límite",21fb741e92c7f3bb517732f160957d03cc2c3f8481207d56959e6408ccf2fd9d,bootstrap inicial 50%; el uso celular ancestral no se observa directamente,C-1586; C-1587,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,9,interpretación permitida,e210dc4efe52223b1f7cb3dcd697edd77d6a071df56ed843f0c5a184297cff55,origen premetazoano y unión a ADN conservada; uso celular ancestral no observado,C-1587,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,10,presencia preanimal localizada,e6e43315a6338988278688e410f258cf7d7b59051f67e0ad23f57565e8538a91,dos Runx en *Capsaspora*,C-1584,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,10,"ausencia, discontinuidad o límite",a73b55987e05a4e5e068337da910d63da2fcb47b8f5d089dc19693d53f438760,sin CBFβ y sin motivo WRPY,C-1584,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,10,interpretación permitida,18668bfe8089bac13ae3b7c2d5b6fa2159cb1611656fdb276214502bc58f8158,dos Runx sin CBFβ ni motivo WRPY,C-1584,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,11,presencia preanimal localizada,9f183cbb4da0ac33d07173d5a740030e72db07e0b63179c1faf30f440f94420d,un único gen inferido en el último ancestro común de Holozoa,C-1591,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,11,"ausencia, discontinuidad o límite",3794587954c77567770055a6de426ccd4f0cdada1d9b0ec725e2833693d5a5eb,función animal ancestral no demostrada por la topología génica,C-1591,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,11,interpretación permitida,7b47459560c15cfb2e366f984748064126bafc4a46a64527d6d11976a5fced1f,"ascendencia premetazoana inferida del gen, no demostración de función animal",C-1591,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,12,presencia preanimal localizada,baa6bc66c9560d77a72ff4e3d21f6fab0e65ed524ad64bade8b53c14804eb67a,presentes en *Monosiga* y *Capsaspora*; función bioquímica demostrada en *Monosiga*,C-1588; C-1589,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,12,interpretación permitida,9f93bb1151598bdc6a89c05cbe8c254f7152e1abd2286a2d04e588f16535e9d6,"homólogos preanimales; en *Monosiga*, Myc y Max heterodimerizan y se unen a secuencias E-box",C-1588; C-1589,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,13,presencia preanimal localizada,c4f89affaf580f6a077ce6ec7971014354e9e074815a79e87154d73736b49552,familias localizadas en *Capsaspora* y otros holozoos,C-1590,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,13,"ausencia, discontinuidad o límite",ee232bbb37f86bea90c624b65d9ac76572643312e48e95f91cb94c1fb84f7f10,distribución y arquitecturas parcheadas,C-1590,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv,13,interpretación permitida,a70590f20c0cd434717cac01032f2c87d220e336583c864c3ea23f3a3ffcdb78,repertorio preanimal con pérdidas; no función espacial demostrada,C-1590; C-1592,Afirmación+SPO+Motivo,REVISADA,"Equivalencia proposicional explícita verificada contra Afirmación, SPO y Motivo; no se heredó el rango de la fila."
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,2,valor publicado,f05b579032881c1fd2ca17e3866cd463da5fe1fd805000ac4704b7ed9d4d120e,poco menos de 4,C-1617,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,2,"condiciones, método o límites",bedb8669d6e21c27c484059beabaf3c3c43fed4e6e34cd70f1a0dd52298a66d6,22 °C; SorMC; Klebsiella como alimento,C-1617,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,3,valor publicado,3bbec1eb1f8b8ff2131ef627f9973471cb09f79242a2654cc1c7717096d34446,aproximadamente dos veces más rápido,C-1618,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,3,"condiciones, método o límites",ad0a9b6e78d80184e6f8fd0e63622a931791fccec659478e0898719619508559,NC4 con bacterias frente a AX2 en HL5 axénico,C-1618,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,4,valor publicado,727ffad8056415cee2158249145be91b4f0afdbe1d837e6b17f1df74da2fda7d,aproximadamente 8–10,C-1498,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,5,valor publicado,e57d022b8388be6881ac8b1a8c4d1406b907a9bca6d70653f28297b7ece47991,aproximadamente 11–12,C-1508,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,5,"condiciones, método o límites",4b77c28c64620570f46f0c72222cceedd9bf405734348833864d6e86ad888320,12 °C; marine broth Difco 37.4 g/L,C-1668,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,6,valor publicado,c8bf1b34bca7260f2b29e9c409f9853abd7e756735c6edb64613a24d453cf0f5,NO LOCALIZADO EN ESTA SESIÓN,C-1619,Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,6,"condiciones, método o límites",36355e77d8becba11956c72b34b893ea8ba38cc42732fb011bf2e67a966365bd,ATCC: 18–25 °C y repique quincenal para Thecamonas; Hexatilemonas en cultivo estable sin curva de crecimiento,C-1669; C-1670,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,6,interpretación permitida,d456fb0628de2b5459c36011e37e04aa3209fc9a0a0fa9c12c97b424ca268a3a,mantenimiento o repique no equivalen a tiempo de generación,C-1619; C-1669,Afirmación+Motivo,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Motivo; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,7,valor publicado,e4075b3ca4f3230718c83826051e092462bee0a1eea31fab62a232f5e5e4b062,aproximadamente 1.1,C-196,Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,7,unidad,2c2388e5f10290242df1c70d77d35e0201965d38e88f2e4064a65fa278f1e098,Gyr; mediana,C-196,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,7,interpretación permitida,2826d751b6e5411a76ac283dc923c4363287e48020fe7050771d01c152bc6c04,duración inferida del tallo nuclear,C-196,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,8,valor publicado,e2c1a666a48c24e6e178d47532b30b8b782065fa8dfea728f931ad1af3489145,aproximadamente 0.6,C-197,Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,8,unidad,2c2388e5f10290242df1c70d77d35e0201965d38e88f2e4064a65fa278f1e098,Gyr; mediana,C-197,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,8,interpretación permitida,600944c2ecc5e80a5ed67eb283c1145090c75c09396f10b4932bc185de5ba23e,duración inferida del tallo mitocondrial,C-197,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,9,valor publicado,2478eb3ce299bd059a54c21bc6d5649bef1f7c3a5cc94bc7eba85661ac773327,aproximadamente 1.8–0.8,C-821,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,9,unidad,5a256f50652ec6646f8845faf6cbf31d40bfce1a722597409b76721315ec8c70,Ga,C-821,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,10,valor publicado,6009792399cd4534fed4d0d5467ddc690d1caac134fb0927d87002ade1343e66,aproximadamente 717–659,C-823,Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,10,unidad,4ed335b3cea27cc277b075c5e68d830c5612009e83be4722d63fad30183a9003,Ma,C-823,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,11,valor publicado,a31b277ccddb4ee419490670849cae05160879e2a8c3ee5ffa249b1088f97d83,inicio después de ~659 y antes de ~639; final 635.2 ± 0.6,C-825; C-824,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,11,unidad,4ed335b3cea27cc277b075c5e68d830c5612009e83be4722d63fad30183a9003,Ma,C-824,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,11,"condiciones, método o límites",5e9c9e8907b4829b925f05ea26cffc72acec34311d18d2c1d8a1c17638fc357c,sucesiones distintas; U–Pb para el final,C-825; C-824,Motivo+Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Motivo+Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,11,interpretación permitida,8114d23d7e40fdbbdb207222928a9b2b56fa9f4de6a3b1a63b95a51d5a0b5e04,inicio menos constreñido que final,C-825,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,12,valor publicado,1b53d091dbd2e9c3773cfe122e30c9c85532ddc2504f9143ca7bab90ee1f03bd,~70 inicio; ~90 pico; ~200 meseta; ~440 recuperación,C-1631,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,12,unidad,a77c26e82dde4774c582b1dd1feed4a19ced7b7c832a0137c7d2d290e0148138,kyr,C-1631,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,13,valor publicado,f8714b95ce3ecfc2f4fa75fa3664055d17f124c6a2ca65ffeed7b9a6e9d1c98a,~390 inicio; ~600 pico; ~1.340 meseta; ~380 recuperación,C-1633,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv,13,unidad,a77c26e82dde4774c582b1dd1feed4a19ced7b7c832a0137c7d2d290e0148138,kyr,C-1633,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,2,clase mutacional,f3fbdcd22b70955f0525ce2a80d5be16859e4ea1e87aa25fc6b006632e2dd02e,mutación nuclear,C-1621; C-1671,Afirmación+SPO+Motivo,REVISADA,Revisión semántica explícita: la celda conserva solo contenido equivalente a las C indicadas; no se usó semejanza léxica como prueba.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,2,tasa por sitio o nucleótido y generación,bfcaa750b1738e2f03579dda0caa14c5ed6dcd3084bd712c8c0e49be380ff4db,2.9 × 10^-11,C-1621,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,2,incertidumbre publicada,3b468f3f85d8ff39c6b7b27fddfa5ae27d92ae6d8d5cc05033f4633ebcf340ed,Poisson 7.4 × 10^-13–1.6 × 10^-10,C-1622,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,2,diseño mínimo,520035711639350f035eaccfdc30011040e2d192ae817270e707587c75b7257b,3 líneas; ~1.000 generaciones; 1 mutación nuclear,C-1671,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,2,límite de comparación,971d4c386e3059c084734576f7d3842d5e84e7980d8ff2a776d7cc2499714af3,estimador basado en un evento detectado,C-1621; C-1671,Afirmación+SPO+Motivo,REVISADA,Revisión semántica explícita: la celda conserva solo contenido equivalente a las C indicadas; no se usó semejanza léxica como prueba.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,3,clase mutacional,4d011c366a0e7c3690cc2409e6e885dc2a990ff54b54a43fb9aea61dd4556689,mutaciones mitocondriales,C-1623,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,3,tasa por sitio o nucleótido y generación,d93c45f12a74df3344c462b247822f8cd3194f818d0fd6fcac9e2bd330069378,6.76 × 10^-9,C-1623,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,3,incertidumbre publicada,12f4a379559ea207afd8fa782df800c1af8c11e892b895b1005520c85c32846a,Poisson 4.1 × 10^-9–9.5 × 10^-9,C-1623,Motivo,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Motivo; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,3,diseño mínimo,3d58d06b6f3827f534d03609a483511afc9814ee65f86d2462eea19c7a5ccc0a,19 mutaciones,C-1623,Afirmación+SPO+Motivo,REVISADA,Revisión semántica explícita: la celda conserva solo contenido equivalente a las C indicadas; no se usó semejanza léxica como prueba.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,4,clase mutacional,a8d9289669b9c5e32fda811931fad4d63bb66b997a50d8989799b3002d2f2011,sustituciones de base,C-1624,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,4,tasa por sitio o nucleótido y generación,250dfcea10b7a73ee075ec66d2c7224e41d5a0bac35721366335f10d6d749e94,1.94 × 10^-11,C-1624,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,4,incertidumbre publicada,4ae19c6488bd63163addae2f76586b5a48a79eeb32118bd61733310f56eb7e01,SE 0.36 × 10^-11,C-1624,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,4,diseño mínimo,20678600c95dd34016326098740d2b7326be31d2ad6fd5288e400e53679f53a2,7 líneas; ~3.300 divisiones; 29 sustituciones; promedio de 63.2 Mb analizables por línea,C-1672,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,5,clase mutacional,a8d9289669b9c5e32fda811931fad4d63bb66b997a50d8989799b3002d2f2011,sustituciones de base,C-1625,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,5,tasa por sitio o nucleótido y generación,d9c66b2380a26c10b8eb89911e99457dd6629058bc73d3d38590aa56d585e1b4,7.61 × 10^-12,C-1625,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,5,incertidumbre publicada,a9712b4090b6b784cf3fdabb58f3fafc3cd11635a70c7a0917f13e561847250c,IC 95% 0.691–14.53 × 10^-12 por método estándar; 4.68–12.38 × 10^-12 con transformación logarítmica,C-1674,Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,5,diseño mínimo,d4447383227649efb2ae8509a5b7d6cf128da2382a21cb0c3bb98e71909868d2,8 líneas; ~1.000 divisiones; 5 sustituciones validadas,C-1673,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,5,límite de comparación,4b0093e2413da5f183e3f5c00c9054d0e02396adccef9fcc3a1016767cdb71bd,genoma germinal; intervalo amplio,C-1625,Afirmación+Sujeto+Motivo,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Sujeto+Motivo; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,6,clase mutacional,a8d9289669b9c5e32fda811931fad4d63bb66b997a50d8989799b3002d2f2011,sustituciones de base,C-1626,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,6,tasa por sitio o nucleótido y generación,10dced14fac2dfe2e3d75e1708f2d65c1a18edb48f5c173d56a52144f5d45fd2,aproximadamente 2.2 × 10^-10,C-1626,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,6,límite de comparación,21813b4952b78ae821d089fec04d2847ee3b56326880081eb3de39f587f0895d,solo sustituciones de base,C-1626,Afirmación+SPO+Motivo,REVISADA,Revisión semántica explícita: la celda conserva solo contenido equivalente a las C indicadas; no se usó semejanza léxica como prueba.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,7,clase mutacional,ed058a946761c60f7d02b624bcd67a15906a58db5afdd3d1df540360bf657e83,mutaciones totales por genoma,C-1627,Afirmación+SPO+Motivo,REVISADA,Revisión semántica explícita: la celda conserva solo contenido equivalente a las C indicadas; no se usó semejanza léxica como prueba.
data/tablas/13/table-55b-13-4-tasas-de-mutacion-directas.csv,7,tasa por sitio o nucleótido y generación,21b05c830e0f0e31a49316bee389cfd1617d4a66ad1e02cff5fb9b4c4662ea31,aproximadamente 1 × 10^-3 por genoma y generación,C-1627,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
